,dcode,dname
36585,2021021900245,엘토젯정10/10mg
36586,2021021900244,엘토젯정10/20mg
36587,2019021500026,오스브렉스캡슐
36588,2021021900215,오스젯정10/10mg
36589,2021021900214,오스젯정10/20mg
36590,A11AOOOOO8019,오코빅주
36591,A11ABBBBB0302,오큐호마핀점안액
36592,A11ABBBBB0120,오테란정
36593,A11A0920A0203,오티론정(수출용)
36594,A11A2240B0011,옥타벨정(수출용)
36595,A11A1070A0091,옥티란정
36596,A11A0080B0010,옥티로늄정20mg
36597,2020090900001,옥틸정20mg
36598,A11A5060B0015,옥파미닌정
36599,A11A3400A0218,옥파짐정
36600,2021083000039,온베브지주(16mL)
36601,2020072700027,옵티브이점안액0.1%(5mL)
36602,A11AGGGGA3942,옵티브이점안액0.1%(6mL)
36603,2019041600078,위더콕스캡슐100mg
36604,2015033100007,위더콕스캡슐200mg
36605,2020062400002,유로바젯정10/10mg
36606,2020062400004,유로바젯정10/20mg
36607,2020062400003,유로바젯정10/5mg
36608,A11A3780A0272,유리논정
36609,2019032900064,유코프캡슐
36610,2014120500018,유콕스캡슐200mg
36611,2021011100021,유토젯정10/10mg
36612,2021011100022,유토젯정10/20mg
36613,2013080100049,이브본정150mg
36614,2020040300016,이브톡질정
36615,A11APPPPP0705,이브프리정
36616,2018073000003,이제트정
36617,2019050200013,이제티브정
36618,2019041800076,이지롤정
36619,2016030200041,이지산트정10/10mg
36620,2016030200042,이지산트정10/20mg
36621,2016030200040,이지산트정10/5mg
36622,2010112900001,이지스타정10/10mg
36623,2010112900002,이지스타정10/20mg
36624,2010113000003,이지심바정10/10mg
36625,2010113000004,이지심바정10/20mg
36626,A11AOOOOO5289,이지트롤정
36627,2019041800081,이지팁정
36628,A11AKP08C0207,이티브정
36629,2021021900257,일성에젯틴정10/10mg
36630,2021021900258,일성에젯틴정10/20mg
36631,2015011200010,일양바이오세레콕시브캡슐200mg
36632,2021051800002,자이라베브주
36633,2011040100004,제뉴원세레콕시브캡슐200mg
36634,2021022300006,제뉴원아제브정10/10mg
36635,2021022300005,제뉴원아제브정10/20mg
36636,2017031000005,제뉴원에제티브정10mg
36637,2009082500027,제브렌점비액
36638,A11AMMMMM2525,제브론연질캡슐(수출용)
36639,2016042900028,제이브렉스캡슐100mg
36640,2014092900009,제이브렉스캡슐200mg
36641,2016022900014,제이콕스캡슐200mg
36642,A11AKP08G4762,제일제약아스코르브산주25%
36643,A11A0490A0031,제일제약아스코르브산주사액5%
36644,A11A0490A0062,제일제약아스코르브산주사액500mg
36645,2021021900143,제토바정10/10mg
36646,2021021900142,제토바정10/20mg
36647,2021021900009,제트스탄정10/10mg
36648,2021021900007,제트스탄정10/20mg
36649,2021021900241,제티스토정10/10mg
36650,2021021900240,제티스토정10/20mg
36651,2021021900174,젠토르정10/10mg
36652,2021021900175,젠토르정10/20mg
36653,2019053100006,젠트롤정
36654,2015011500005,조아세레콕시브캡슐200mg
36655,A11A3100A0077,지엘소브레롤캡슐
36656,2021021900023,지엘젯정10/10mg
36657,2021021900022,지엘젯정10/20mg
36658,2020050400003,진브렉스캡슐100mg
36659,2020012200002,진브렉스캡슐200mg
36660,2017032700005,진양에제티미브정
36661,2021021900029,진토젯정10/10mg
36662,2021021900028,진토젯정10/20mg
36663,2011081000001,징세레정
36664,2020030200011,징코브이연질캡슐
36665,2017082400004,칼브록정5mg
36666,2021020900005,칼퀀스캡슐100mg
36667,A11AMMMMM2793,캄프리헨시브스킨테스트캐비넷
36668,A11A0350A0143,케브로틴주
36669,2019072300057,케이브로민캡슐
36670,2021061800004,케이토바젯정10/10mg
36671,2021061800005,케이토바젯정10/20mg
36672,2019052400046,켈콕시브캡슐200mg
36673,A11AOOOOO6770,코르빅주
36674,2011082400003,콕스2캡슐
36675,2019110100036,콕스2캡슐100mg
36676,2015011200008,콕스낙캡슐200mg
36677,2015012600003,콕스렌캡슐
36678,2015031200003,콕스비토캡슐100mg
36679,2010111100002,콕스비토캡슐200mg
36680,2014092500008,콕스케어캡슐200mg
36681,2014122200013,콕시브캡슐100mg
36682,2010082000007,콕시브캡슐200mg
36683,2017062800006,콕시원캡슐
36684,2019012500056,콕시원캡슐100mg
36685,2009071503588,콜드앤핫슬리브(수출용)
36686,2020111200005,콜레스톱플러스정10/10mg
36687,2020111200004,콜레스톱플러스정10/20mg
36688,2020111200006,콜레스톱플러스정10/5mg
36689,2016042900013,콜스다운정10/10
36690,2016080100049,콜스다운정10/20
36691,2020062400014,콤비로제정10/10mg
36692,2020062400015,콤비로제정10/20mg
36693,2020062400016,콤비로제정10/5mg
36694,2021021900126,콤비젯정10/10mg
36695,2021021900125,콤비젯정10/20mg
36696,2014120200015,콩브럭정1.25mg
36697,2016012600007,콩브럭정10mg
36698,2014091200006,콩브럭정2.5mg
36699,A11AOOOOO3947,콩브럭정5mg
36700,2021022500004,큐토젯정10/10mg
36701,2021022500005,큐토젯정10/20mg
36702,2021050700001,크라스벨연질캡슐
36703,2020062400043,크레바젯정10/10mg
36704,2020062400042,크레바젯정10/20mg
36705,2020062400041,크레바젯정10/5mg
36706,2016030200044,크레스티브정10/10mg
36707,2016030200045,크레스티브정10/20mg
36708,2016030200043,크레스티브정10/5mg
36709,2016030200035,크레아진플러스정10/10mg
36710,2016030200036,크레아진플러스정10/20mg
36711,2016030200034,크레아진플러스정10/5mg
36712,2015092500017,크레젯정10/10mg
36713,2022080500003,크레젯정10/2.5mg
36714,2015092500018,크레젯정10/20mg
36715,2015092500035,크레젯정10/5mg
36716,2016030200062,크레트롤정10/10mg
36717,2016030200064,크레트롤정10/20mg
36718,2016030200061,크레트롤정10/5mg
36719,A11ADDDDD0232,크롬웰연질캡슐(수출용)
36720,2015062900002,크리콕스캡슐100mg
36721,2011012600001,크리콕스캡슐200mg
36722,2020060100009,크리콕스캡슐200mg(수출용)
36723,2020060100110,크바젯정10/10mg
36724,2020060100112,크바젯정10/20mg
36725,2020060100111,크바젯정10/5mg
36726,2013060300020,클로텐연질캡슐(수출용)
36727,2015022400007,클록시브캡슐
36728,2023092500005,타브너스캡슐10mg
36729,A11AKP08B0130,타이커브정250mg
36730,2013081400005,탈리그로브캡슐100mg
36731,2013081400004,탈리그로브캡슐50mg
36732,2016030200059,탑스타틴에프정10/10mg
36733,2016030200060,탑스타틴에프정10/20mg
36734,2016030200058,탑스타틴에프정10/5mg
36735,2014050700038,테넬리아정20mg
36736,2019111900006,테노로브정
36737,2017081600017,테노브이정
36738,2018042400010,테라민캡슐
36739,2023112100001,테빔브라주100mg
36740,2018022700009,테오라캡슐
36741,2019012500021,테오로캡슐
36742,2021021900135,토르제토정10/10mg
36743,2021021900136,토르제토정10/20mg
36744,2021030200001,토바젯정10/10mg
36745,2021030200002,토바젯정10/20mg
36746,2021011100064,토스젯정10/10mg
36747,2021011100063,토스젯정10/20mg
36748,2014112800012,투콕시브캡슐200mg
36749,2021021900099,트리젯정10/10mg
36750,2021021900098,트리젯정10/20mg
36751,2019111100016,티디에스세레콕시브캡슐200mg
36752,2019101400008,티뮤즈연질캡슐
36753,2012121000003,티사브리주
36754,2015033100023,파마세레콕시브캡슐200mg
36755,2019072300053,파마테오브로민캡슐
36756,A11A4480B0014,팔로델정
36757,2012060500004,포르테브이정100mg
36758,2013022600002,포르테브이정50mg
36759,A11AKP08F1041,포비돈브러쉬액
36760,2022112200007,폰트미네정
36761,2022060700004,폴렉스캡슐2mg
36762,2022060700001,폴마렉스캡슐2mg
36763,2022060800007,폴마콕스캡슐2mg
36764,2022060800004,폴비트캡슐2mg
36765,2022060700002,폴시브캡슐2mg
36766,2022060700003,폴콕스캡슐2mg
36767,2015030500009,프로바이브주1%(10mL)
36768,2015030500008,프로바이브주1%(12mL)
36769,2011022800015,프로바이브주1%(15mL)
36770,2015030500010,프로바이브주1%(20mL)
36771,2015030500011,프로바이브주1%(50mL)
36772,2016041100002,픽콕스캡슐200mg
36773,2017121900008,하원테오브로민캡슐
36774,2014080100030,한림호마핀점안액
36775,2021021900147,한바에토젯정10/10mg
36776,2021021900148,한바에토젯정10/20mg
36777,2015022500023,한콕스캡슐200mg
36778,2021021900192,한토젯정10/10mg
36779,2021021900193,한토젯정10/20mg
36780,A11APPPPP1573,해금콜드액
36781,A11AKP08G0638,허브슬림캡슐
36782,A11AKP08I0026,헤모렌캡슐
36783,2009071506097,헤모비스연질캡슐
36784,2009090700512,헤모비스큐연질캡슐
36785,A11AKP08G0501,헤모스쿨큐연질캡슐
36786,2009071505639,헤모아캡슐
36787,A11AKP08G0478,헤모에이스큐연질캡슐
36788,2009090700435,헤모코민캡슐
36789,A11A0340A0393,후루테날캡슐
36790,A11AGGGGA0651,휘브릭스주사
36791,A11AMMMMM0292,히브론주프리필드
36792,2020011400008,히알브론주
36793,wq6cwyw7jsgkp,가천대2-데옥시-2-플루오로-D-글루코스(18F)주사액
36794,2021111900004,건클레오주
36795,2019041200005,건프람정10mg
36796,2019112800013,건프람정20mg
36797,2019041200004,건프람정5mg
36798,A11AOOOOO6449,국제플루옥세틴캡슐
36799,A11A0850A0324,그랑파제삼중정
36800,A11AKP08G3022,나로민캡슐
36801,2010062200005,나푸롤정
36802,2013072200002,나프닐정
36803,2019091900047,나프로닌정100mg
36804,A11AKP08G3715,나프로딜캡슐
36805,2014121600015,나프로정
36806,2016051600009,나프론정
36807,2014011600010,나프리정
36808,2013093000005,나프민에이정
36809,2016010500050,나프민에이정(수출용)
36810,A11AKP08G3038,나프민캡슐
36811,2018053100031,나프타정
36812,A11AKP08L0146,나플리정
36813,A11AOOOOO8904,네옥시아현탁액(10mL)
36814,2016120200008,네옥시아현탁액(20mL)
36815,2017122600046,네옥트알정
36816,2013041800001,네옥트정
36817,2015042800004,뉴델라주
36818,2016030700004,뉴디엔주
36819,A11AOOOOO3160,뉴라세탐정
36820,2019102200013,뉴로메드시럽(500mL)
36821,A11A1590A0168,뉴로메드시럽(5mL)
36822,A11A1590A0134,뉴로메드정
36823,A11AOOOOO6131,뉴로메탐정(수출용)
36824,2018012200004,뉴로시드정
36825,2019032900087,뉴로치드정
36826,A11APPPPP0802,뉴로치오에이치알정
36827,2014080700002,뉴로치온에이치알정
36828,A11AKP08G5055,뉴로텍정200mg(수출용)
36829,A11AOOOOO3161,뉴로핀정(수출용)
36830,A11AOOOOO0992,뉴오시드정(수출용)
36831,A11AOOOOO4878,뉴옥시탐정
36832,A11APPPPP2123,뉴젠옥살리플라틴주
36833,2018031200004,뉴치옥트민정
36834,2023021300012,뉴큐어엠에프디지주사액(2-데옥시-2-플루오로-D-글루코스(18F)액)
36835,2016030700005,뉴클레오주
36836,2014072100014,뉴타시드에이치알정600mg
36837,2023051700002,뉴프람오디정10mg
36838,2023051700001,뉴프람오디정20mg
36839,2023051700003,뉴프람오디정5mg
36840,A11AKP08J0016,뉴프람정10mg
36841,2013052800007,뉴프람정15mg
36842,2011100400001,뉴프람정20mg
36843,2010072700002,뉴프람정5mg
36844,A11AOOOOO0650,다나텍캡슐
36845,2019091900015,다이뉴시드정
36846,A11AOOOOO7534,다이뉴에이치알정
36847,A11AOOOOO0176,다이뉴정(수출용)
36848,A11AOOOOO9932,다이시드에이치알정600mg
36849,2016062800009,다이옥트에이치알정
36850,A11AOOOOO0910,다이톱현탁액(20mL)
36851,2019102500012,다이톱현탁액(500mL)
36852,2018092000011,대웅바이오알티옥트산정
36853,2014070800007,대웅바이오티옥트산에이치알정600mg
36854,A11AOOOOO4449,대화염산플루옥세틴캡슐
36855,2019050200090,더치드에이치알정
36856,2018022700017,더치드정
36857,2015082100023,덱스트라현탁액(수출용)
36858,2017122700004,덱시뉴로정
36859,2017120100015,덱시마정
36860,2019050200086,덱시알트정
36861,2017111500002,덱시옥트주
36862,2017122900017,덱시타민정
36863,2018012200005,덱시톡정
36864,2019072600043,덱시티옥정
36865,2020011500003,동아디옥타헤드랄스멕타이트현탁액(수출용)
36866,2020042000005,동화알티옥트산정
36867,2013030700007,듀켐바이오에프디지10
36868,A11AOOOOO9836,듀켐바이오에프디지-20
36869,A11AOOOOO1768,디아스틴정(수출용)
36870,A11AKP08G3845,디옥타현탁액
36871,A11AKP09D0080,디푸로정10mg
36872,2020072400013,디푸로정20mg
36873,A11AMMMMM0246,디프렌캡슐
36874,2015021700030,디프렌캡슐10mg
36875,2019053100168,디프세틴캡슐10mg
36876,2019053100167,디프세틴캡슐20mg
36877,2020061900001,라벨로주
36878,2013072900001,라프렐정
36879,2013080700001,란크릭캡슐
36880,2014062700008,럭스푸람정
36881,2020060500006,레보코주
36882,A11AKP08H0040,레시프람정
36883,2016121600005,레코베리주
36884,2016062200041,렉사멜정10mg
36885,2016062200040,렉사멜정20mg
36886,2019032900098,렉사모정10mg
36887,2018013100012,렉사민정10mg
36888,2018013100013,렉사민정5mg
36889,2017050200044,렉사스타정10mg
36890,2017050200045,렉사스타정20mg
36891,2018053100036,렉사스타정5mg
36892,2019091900009,렉사원정10mg
36893,2019091900008,렉사원정5mg
36894,2015111700034,렉사젠정10mg
36895,2015102900025,렉사젠정20mg
36896,2019081200062,렉사콜드정10mg
36897,2019081200063,렉사콜드정20mg
36898,2019081200061,렉사콜드정5mg
36899,A11AKP08F0183,렉사큐어정10mg
36900,A11AKP08G4679,렉사큐어정5mg
36901,A11AKP09B0104,렉사틴정
36902,A11AOOOOO5474,렉사프로정10mg
36903,2012080100007,렉사프로정15mg
36904,2009090700007,렉사프로정20mg
36905,A11AOOOOO5475,렉사프로정5mg
36906,A11AKP08G4542,렉스시탐정5mg(수출용)
36907,2019052200020,렉스프람정10mg
36908,A11AKP08G1559,렉슬러정10mg
36909,A11AKP09D0083,렉시탈정10mg
36910,2019080100042,렉시프람정10mg
36911,2019080100041,렉시프람정20mg
36912,2019080100040,렉시프람정5mg
36913,A11AOOOOO2085,로랑캡슐
36914,A11APPPPP0613,로랑캡슐10mg
36915,A11AOOOOO2923,로세탄캡슐
36916,2009071505117,로세틴캡슐
36917,A11APPPPP0468,로세틴캡슐10mg
36918,2018053100032,로틴캡슐10mg
36919,2018060400002,로틴캡슐20mg
36920,A11AKP08G3098,로프람정10mg
36921,A11A1760A0331,루세틴캡슐
36922,2020071000009,루타테라주
36923,2016072200002,리릭스주
36924,2020060300006,리보뉴앤주
36925,2018041200003,리비탈렉스주
36926,2018041200004,리비탈렉스프리필드주
36927,2015062900007,리안점안액(1회용)
36928,A11APPPPP2128,리오플라틴주
36929,2020012800019,리옥틴캡슐10mg
36930,2020012800020,리옥틴캡슐20mg
36931,2018083000003,리제틱주
36932,2017101100061,리클란점안액(1회용)
36933,2015022600025,리티민주사
36934,2014051900012,리파란주
36935,2016051700010,리포넬라주
36936,2015031200001,리포디톡주
36937,A11APPPPP0158,리포산에이치알정
36938,2019022800034,리포시드정
36939,A11AKP08F0646,리포아란주사
36940,A11APPPPP0159,리포에스알정
36941,A11AOOOOO2411,리포에이정
36942,2020072700010,리포에이정(수출용)
36943,2017121900006,리포오란주
36944,A11APPPPP0808,리포익정(수출용)
36945,A11AKP08D0121,리포익주
36946,A11AOOOOO1103,리포정200mg(수출용)
36947,2015111100010,리포티온주
36948,A11AKP08E0051,리프라틴주5mg/mL(10mL)
36949,A11AKP08I0010,리프라틴주5mg/mL(20mL)
36950,2020111300008,마이안점안액(1회용)
36951,2019040500050,멀티뉴로정
36952,2020061700002,메디톡스티옥트산주
36953,A11AKP08L0125,메디티스큐정(수출용)
36954,A11AOOOOO9830,메타트레이스에프디지10액
36955,A11AOOOOO9831,메타트레이스에프디지15액
36956,2020051300006,모이스타점안액(1회용)
36957,A11AOOOOO5748,미세틴캡슐10mg
36958,A11AOOOOO6128,미세틴캡슐20mg
36959,2015110200042,미옥트주
36960,2013080900002,미옥틴정
36961,A11AKP08A0446,바로사틴주
36962,2014050900004,바스로닐정
36963,A11AKP08G3197,베나프로캡슐
36964,A11AGGGGA1772,베타나연질캡슐(수출용)
36965,A11AKP08E0049,벨록사액상주5mg/mL(10mL)
36966,2016020200033,벨록사액상주5mg/mL(20mL)
36967,A11AOOOOO9828,벨록사주100mg
36968,A11APPPPP0166,벨록사주150mg
36969,A11APPPPP0167,벨록사주200mg
36970,A11AOOOOO7860,벨록사주50mg
36971,A11AKP08L0052,사로프람정10mg
36972,2022112900001,사로프람정15mg
36973,2014012800005,사로프람정20mg
36974,2019052200034,사로프람정5mg
36975,2009100100034,산도스에스시탈로프람정10mg
36976,2014041500003,산도스에스시탈로프람정15mg
36977,2014041500004,산도스에스시탈로프람정20mg
36978,2015030200017,산도스에스시탈로프람정5mg
36979,A11ACCCCC0366,산도스타틴라르주사10mg
36980,A11ACCCCC0367,산도스타틴라르주사20mg
36981,A11ACCCCC0365,산도스타틴주사0.1mg/mL
36982,2018052900005,삼성알티옥트산정
36983,2019062500014,삼성에스시탈로프람정10mg
36984,2019040500056,삼성에스시탈로프람정20mg
36985,2019050200107,삼성에스시탈로프람정5mg
36986,2019050200121,삼성티옥트산에이치알정600mg
36987,2014081100001,삼양옥살리플라틴주5mg/mL(수출용)
36988,2018050200001,세로세틴캡슐20mg
36989,2019012500179,세로틴캡슐20mg
36990,2018062500002,세로프람정10mg
36991,A11AOOOOO2920,셀렉틴캡슐
36992,A11AOOOOO7506,셀렉틴캡슐10mg
36993,A11A0360B0034,셀트리온옥시메톨론정
36994,A11AOOOOO2267,슈멕톤현탁액
36995,2020091500001,슈멕톤현탁액(수출용)
36996,2019102100039,스멕타현탁액
36997,A11AOOOOO2125,스코라제정
36998,2020120100007,스타빅현탁액(75g/500mL)
36999,2018051500004,슬리세틴캡슐
37000,2019010700125,슬리세틴캡슐10mg
37001,2018110100034,시세틴20mg캡슐
37002,2019032900085,시스탈정10mg
37003,2019032900084,시스탈정20mg
37004,2019053100159,시타프람정10mg
37005,2019053100160,시타프람정20mg
37006,2019053100161,시타프람정5mg
37007,A11AKP08G5182,시타프렉스정10mg
37008,2010101500003,시타프렉스정5mg
37009,A11AKP09D0122,시탈로정10mg
37010,2011080100009,시탈로정20mg
37011,2018061800033,시탈로정5mg
37012,2019112700017,시플세틴캡슐10mg
37013,2019121000013,시플세틴캡슐20mg
37014,A11A3060A0318,실로스질정
37015,2019070300060,아디옥트에이치알정
37016,A11APPPPP1897,아디옥트주
37017,2019061800015,아모탈렉스주
37018,2014061100002,아이델라주
37019,2019022800059,아이델라주(바이알)
37020,2020072200003,아이리스케어점안액(1회용)
37021,2021060700003,아이세틴캡슐10mg
37022,2018072000011,아이세틴캡슐20mg
37023,2012020200003,아이알코돈정10mg
37024,2020082400003,아이알코돈정20mg
37025,A11AOOOOO1286,아이알코돈정5mg
37026,2020101600002,아이케어톡점안액(1회용)
37027,2017033000007,안티옥산주
37028,2014080400002,안티옥시주사
37029,A11ABBBBB0389,알안탁정(수출용)
37030,2018010200002,알치옥트정
37031,2018042700006,알치트산정
37032,2018020100007,알치티드정
37033,2020041300001,알타치드정
37034,2019091900133,알토스정
37035,2017122900001,알트산정
37036,2017120100012,알티드정
37037,2017122900012,알티민정
37038,2018013000014,알티시드정
37039,2016062800006,알파리포에이치알정600mg
37040,2014072200005,알파리포정
37041,A11APPPPP0069,알파치옥트산에이치알정600mg
37042,2019092400015,알파타시드에이치알정600mg
37043,2017122900018,알포익정
37044,A11AOOOOO2921,앤티프레스캡슐
37045,A11AKP08H0018,에드파정10mg
37046,2014102200005,에드파정20mg
37047,2017102700001,에드파정5mg
37048,2017122600057,에스람정10mg
37049,2017122600056,에스람정5mg
37050,2019041800041,에스로프정10mg
37051,2019041800042,에스로프정20mg
37052,2019041800040,에스로프정5mg
37053,2019102100009,에스시어정10mg
37054,2019102100008,에스시어정20mg
37055,2020031200002,에스시탈로정10mg
37056,2020031200001,에스시탈로정5mg
37057,A11AKP09D0077,에스시탈정10mg
37058,2009071505209,에스시탈정5mg
37059,A11AKP08L0225,에스시탐정
37060,2011080100011,에스시탐정20mg
37061,2018040200005,에스시탐정5mg
37062,2019041600064,에스탈정10mg
37063,2019041600062,에스탈정20mg
37064,2019041600063,에스탈정5mg
37065,A11AKP08J0055,에스토람정10mg
37066,2016061300021,에스프람정10mg
37067,A11AKP08L0286,에이치메드티옥트산주25mg
37068,A11AKP09D0081,에탈로프정10mg
37069,2011080100008,에탈로프정20mg
37070,2017112800006,에탈로프정5mg
37071,2020051800019,에프람정10mg
37072,2015012100012,에프람정15mg
37073,2020033100014,에프람정20mg
37074,2020033100015,에프람정5mg
37075,A11AKP08C0222,엑스프람정10mg
37076,2015012800007,엑스프람정20mg
37077,2017101800011,엑스프람정5mg
37078,A11AKP09D0078,엑시프람정(수출용)
37079,2015072300001,엑시프로정10mg
37080,2020012000002,엔탈로프정10mg
37081,2020012000001,엔탈로프정5mg
37082,2017051700007,엘라주
37083,2021090600005,엘렉틴캡슐10mg
37084,2021090600004,엘렉틴캡슐20mg
37085,A11AOOOOO9544,엘록사틴주5mg/mL(10mL)
37086,A11AOOOOO9545,엘록사틴주5mg/mL(20mL)
37087,A11AKP09B0086,엘사팜정10mg(수출용)
37088,2010010600025,엘사팜정5mg(수출용)
37089,2019051000100,영진플루옥세틴캡슐10mg
37090,2019051000029,영진플루옥세틴캡슐20mg
37091,2018010200013,영프록틴캡슐
37092,2019040500064,영프록틴캡슐10mg
37093,2018042500001,오베틴캡슐
37094,2021092300004,오베틴캡슐20mg
37095,2014091700003,오베플루캡슐
37096,2018110200001,오스옥트정
37097,A11AGGGGA0638,오시돈정
37098,A11AOOOOO1276,오코돈정
37099,2016082600001,오코돈정10mg
37100,2017081100001,오코돈주사10mg/mL(1mL)
37101,2017110200007,오코돈주사10mg/mL(2mL)
37102,2016062700038,오코시드에이치알정
37103,2015121400011,오큐로닐정
37104,2023062700001,오큐시스리커버리점안액(1회용)
37105,A11AKP08E0052,옥사드주100mg
37106,A11AKP08E0053,옥사드주50mg
37107,2009071503187,옥사존10크림(수출용)
37108,A11A0690A0602,옥사틴정
37109,A11AOOOOO7858,옥사플라주50mg
37110,A11AKP08E0029,옥사플라주5mg/mL(10mL)
37111,A11AKP08E0030,옥사플라주5mg/mL(20mL)
37112,A11AOOOOO7853,옥살리틴주
37113,A11AOOOOO8220,옥살리틴주100mg
37114,A11APPPPP1095,옥살리틴주5mg/mL(10mL)
37115,j7dv5ysumih2g,옥살리틴주5mg/mL(20mL)
37116,A11AOOOOO4828,옥세틴캡슐
37117,2011123000005,옥세틴캡슐10mg
37118,A11AOOOOO4848,옥소펜정
37119,2022112200005,옥소프리주
37120,2010022500009,옥스플라틴주100mg(수출용)
37121,A11AOOOOO8900,옥스플라틴주50mg
37122,2010011800008,옥스플라틴주5mg/mL(10mL)
37123,2018040900027,옥스플라틴주5mg/mL(20mL)
37124,2009071505661,옥시넘주사10mg/mL(1mL)
37125,2016110100020,옥시넘주사10mg/mL(2mL)
37126,A11AOOOOO1261,옥시퀸정200mg
37127,A11AOOOOO6134,옥시탄정(수출용)
37128,2014071100007,옥타디핀정
37129,2015031900021,옥타민에이치알정600mg
37130,2017120100011,옥트산에이치알정
37131,A11AKP08J0035,옥트스타틴주
37132,2011071100004,옥트스타틴주(수출용)
37133,A11APPPPP1096,옥플라주
37134,2014040100008,옵티로닐정100mg
37135,2022030800017,원더알엔주
37136,2018012900001,유아프람정10mg
37137,2018012900002,유아프람정20mg
37138,2020082600002,이너센주
37139,A11AKP08G4470,이노엔치옥트산에이치알정600mg
37140,A11AKP08G3439,이라프캡슐
37141,2013041700006,이엔굿연질캡슐
37142,2017122700006,이옥트에이치알정
37143,2016062200017,이지프람정10mg
37144,2016062200016,이지프람정20mg
37145,A11AKP08G2780,이튼큐정
37146,2020020500001,이프람정10mg
37147,2020020500002,이프람정20mg
37148,2020020300005,이프람정5mg
37149,2014041600003,일동옥살리플라틴주사(수출용)
37150,2014041500006,일동옥살리플라틴주사100mg(수출용)
37151,2014041500007,일동옥살리플라틴주사50mg(수출용)
37152,2016081000009,일바치오에이치알정
37153,2018013000012,일성알티메타민정
37154,2019121000007,전남대학교병원에프디지주사액(18F)
37155,A11AKP09F0036,전북대학교병원에프디지주사액
37156,2018013000004,제이드정
37157,2014120200008,제이옥틴에이치알정
37158,A11AMMMMM1485,제이옥틴정
37159,2016101000003,제일티옥트산주
37160,2009100100037,제주대학교병원에프디지주사액
37161,2023051800004,제프람멜츠구강붕해정10mg
37162,2023051800006,제프람멜츠구강붕해정20mg
37163,2023051800005,제프람멜츠구강붕해정5mg
37164,2017122200006,제프람정10mg
37165,2017122200007,제프람정20mg
37166,2017122000002,제프람정5mg
37167,2018021900009,젠시드정
37168,2019051000066,중헌에스시탈로프람정10mg
37169,2019051000065,중헌에스시탈로프람정20mg
37170,2019051000067,중헌에스시탈로프람정5mg
37171,A11AKP08F0838,지메탄연질캡슐(수출용)
37172,2009082600040,지메톨연질캡슐
37173,2009091800154,지메톨정
37174,2017080700009,치오델라주
37175,A11AOOOOO6088,치오스타에이치알정
37176,A11AOOOOO9812,치오캄정
37177,A11AOOOOO9198,치오큐오디정600mg
37178,A11AOOOOO0415,치오큐정
37179,2019022800033,치오트에치알정600mg
37180,A11AOOOOO7599,치오프라에이치알정600mg
37181,A11AOOOOO6380,치오프라정200mg(수출용)
37182,2014040800001,치옥산에이치알정
37183,2017070300014,치옥셀정
37184,2014073100005,치옥에치알정600mg
37185,2017010400001,치옥에치알주
37186,A11A1310A0255,치옥타시드정200mg
37187,A11AOOOOO9540,치옥탄에이치알정
37188,A11AKP07K0079,치옥트란에이치알정600mg
37189,A11AOOOOO8835,치옥트에이치알정
37190,A11APPPPP0157,치옥티드에이치알정(수출용)
37191,A11AOOOOO0430,치옥티드정(수출용)
37192,A11AOOOOO0967,치옥틴정200mg
37193,2019040500029,코스치오에이치알정
37194,2021082400003,큐세틴캡슐
37195,2021102100022,큐세틴캡슐10mg
37196,2013041700001,타치드에이치알정
37197,2017010400002,타치드주
37198,2013090500003,투가드연질캡슐(수출용)
37199,A11AOOOOO9824,티녹사틴주50mg
37200,A11AOOOOO1876,티스롤정
37201,A11AOOOOO9789,티스큐어정(수출용)
37202,2017092000004,티아원주
37203,2019091900067,티오산에이치알정
37204,A11AOOOOO0178,티오시드정
37205,2014071700016,티옥산에이치알정600mg
37206,2019071000006,티옥센주
37207,2016012900003,티옥시드에이치알정
37208,2015060300189,티옥타비아에이치알정600mg
37209,2018110100010,티옥타손정
37210,2020040600014,티옥타에이치알정
37211,2015030500003,티옥탄주(수출용)
37212,2019060400017,티옥트민정
37213,2015071000015,티타산주(수출용)
37214,A11AKP08G3520,파누스에이캡슐(수출용)
37215,2014102900024,펄세틴캡슐
37216,2013122400024,포녹세틴캡슐20mg
37217,A11APPPPP1093,폭산탈주100mg
37218,A11ABBBBB0115,폭산탈주50mg
37219,A11AMMMMM0089,폭세틴캡슐10mg
37220,A11A0970A0359,폭세틴캡슐20mg
37221,2020042400050,폭틴캡슐20mg
37222,2020052500012,폴리네오주
37223,2021090700009,폴리뉴클레오주
37224,2016030700006,폴리디앤주
37225,2021102100007,폴세틴캡슐10mg
37226,2021093000003,폴세틴캡슐20mg
37227,A11AOOOOO1157,푸로렌캡슐
37228,A11ABBBBB1666,푸로세틴캡슐
37229,A11AOOOOO4451,푸로틴캡슐
37230,A11AOOOOO1209,푸로핀캡슐
37231,A11AOOOOO6447,푸로핀캡슐10mg
37232,2021082000001,푸록세틴캡슐10mg
37233,2021082000002,푸록세틴캡슐20mg
37234,A11ABBBBB0367,푸록틴캡슐
37235,A11AJJJJJ0181,푸록틴캡슐10mg
37236,A11APPPPP0558,푸록틴확산정20mg
37237,2018022700016,푸루세틴캡슐10mg
37238,2013110100019,푸루세틴캡슐20mg
37239,A11AOOOOO3219,푸세틴캡슐
37240,2020082400004,퓨쳐켐에프디지주사액
37241,2016062700024,프로닌캡슐
